id,session_uuid,timestamp,gaze_h,gaze_v,head_yaw,head_pitch,eyes_open,blink_rate,emotion_confidence,attention_score,target_engagement_label
195,baseline-seed,1788274454.2941737,0.5245407189092167,0.46931622304404785,-0.012868826871167256,-0.06674336295510358,1,18.946180043267045,95.18036697672831,94.85413042399962,High
196,baseline-seed,1788274454.2941737,0.4308534777352724,0.4959039552378657,-0.0049445489116377445,0.22010422615180814,1,31.428349585396774,79.73337882849405,70.96215771395985,Medium
197,baseline-seed,1788274454.2941737,0.85,0.8,0.45,-0.35,0,28.694013143734487,82.80908364041727,9.26913631624933,Low
198,baseline-seed,1788274454.2951746,0.5590616139890359,0.5414027406244235,-0.03127813507547647,0.01583214133749636,1,17.726599717456708,97.72645528931898,83.59366217740484,High
199,baseline-seed,1788274454.2951746,0.6059040102084756,0.5325106012603906,-0.01203929680302096,0.09697462889671074,1,33.31974871654265,78.90610510005331,62.355616494312564,Medium
200,baseline-seed,1788274454.2951746,0.15,0.8,0.45,-0.35,0,20.643261466070427,84.23530805838219,11.357871038849613,Low
201,baseline-seed,1788274454.2951746,0.44821274097116376,0.5348248036213555,-0.02338506006559457,0.013860155269228631,1,19.75856836062836,91.35305357937095,84.72100926692929,High
202,baseline-seed,1788274454.2951746,0.4123873981856011,0.5652504335347721,0.09925996459358195,0.17402121528256215,1,25.233285543639187,82.3428997320806,66.9626532052507,Medium
203,baseline-seed,1788274454.2951746,0.85,0.8,0.45,0.35,0,34.45608060262562,76.59511319054513,20.883758532991813,Low
204,baseline-seed,1788274454.2951746,0.5152774180892621,0.5129012494157321,0.051514172701592115,0.00955156636106054,1,13.646729680294147,86.56687467156819,85.3949922303398,High
205,baseline-seed,1788274454.2951746,0.5838708094628642,0.5087473929196246,0.10952672217842005,0.037902708128072046,1,34.14037522786276,76.32312209953501,62.17363540852142,Medium
206,baseline-seed,1788274454.2951746,0.85,0.8,0.45,0.35,1,43.60474785744182,60.12349952336024,41.879718558622514,Low
207,baseline-seed,1788274454.2961745,0.5366531069880993,0.5103946542769398,0.04990050549298261,-0.11585021512774757,1,15.910772642055361,94.33609960564546,82.79302509512625,High
208,baseline-seed,1788274454.2961745,0.504922567183532,0.5886560895705581,0.14212553220759422,0.06095718775929464,1,27.768752850959423,87.36284508755011,54.251594946737264,Medium
209,baseline-seed,1788274454.2961745,0.85,0.2,-0.45,-0.35,1,32.329921131585834,72.42936910021068,27.18527856885341,Low
210,baseline-seed,1788274454.2961745,0.5080439618685987,0.5315196318802283,0.055276296647899195,0.047481212222415206,1,13.725401219181737,94.2243965832572,87.87728811308317,High
211,baseline-seed,1788274454.2961745,0.5182697342066497,0.5677976991805705,0.20041140586224143,0.08485719739213303,1,32.171011292757555,81.34032521973336,67.72278102203184,Medium
212,baseline-seed,1788274454.2961745,0.85,0.8,-0.45,0.35,0,31.70373542254339,80.19614854853147,33.54054593017109,Low
213,baseline-seed,1788274454.2961745,0.4880974598656003,0.5412712043993486,-0.007502779351626337,0.00502305813886169,1,16.355912783686797,85.0806212469737,86.49171659800541,High
214,baseline-seed,1788274454.2961745,0.47775819332508984,0.4513755570647166,0.04918692008001217,0.1931537089293785,1,27.8330170940929,74.75088261748655,58.958042999104165,Medium
215,baseline-seed,1788274454.2961745,0.85,0.8,0.45,-0.35,1,31.72851194220065,75.48725865024036,20.39373792722518,Low
216,baseline-seed,1788274454.2971764,0.5392706194796638,0.4902550584947413,-0.12497028574367866,0.09163770290362967,1,12.205136526451486,89.77746958676619,87.60391237571714,High
217,baseline-seed,1788274454.2971764,0.6956307751666346,0.4405558075664238,0.3062895206737253,0.1435090839629045,1,31.943482400047667,86.25971477432188,67.23495382943587,Medium
218,baseline-seed,1788274454.2971764,0.15,0.2,-0.45,-0.35,0,5.302514999125685,76.18686785386507,39.51334415379942,Low
219,baseline-seed,1788274454.2971764,0.504168044158075,0.49812220616301434,-0.037698229443333814,-0.011227003074670963,1,15.886974073490606,88.59487194808712,85.69745803923846,High
220,baseline-seed,1788274454.2971764,0.6576720585547448,0.5129532032524542,-0.03296825288678881,0.12381031995092832,1,29.93433918304194,84.32301348446387,56.54297601760481,Medium
221,baseline-seed,1788274454.2971764,0.85,0.8,-0.45,0.35,0,32.24471415859931,64.53595869239068,23.10718888135065,Low
222,baseline-seed,1788274454.2971764,0.4759452942419515,0.5095934580242761,-0.07964968667658347,0.01761898951841596,1,19.703415001900638,91.76963905407895,96.11985099550316,High
223,baseline-seed,1788274454.2971764,0.5336829395844663,0.553821303619097,0.15775690665972872,0.10835292451869419,1,29.820953661902305,86.3837771885358,71.2209551203618,Medium
224,baseline-seed,1788274454.2971764,0.15,0.8,-0.45,-0.35,1,21.441138792268188,80.99653257166801,39.60101742951249,Low
225,baseline-seed,1788274454.3011723,0.4502454705843486,0.4792128440661228,-0.03592036327845987,0.035796975077777654,1,18.580914548109426,90.93233555108267,93.35099798582941,High
226,baseline-seed,1788274454.3011723,0.5991581969364717,0.5030789417855436,0.29781565033080604,0.025730743354773045,1,24.184184700683225,84.73747489888365,70.70712986103749,Medium
227,baseline-seed,1788274454.3011723,0.15,0.2,-0.45,0.35,0,30.678860017730642,75.17735090221952,24.05468615941908,Low
228,baseline-seed,1788274454.302175,0.47770032859968664,0.45890591061262764,-0.004414102417562741,0.10318837350617274,1,19.9022841617191,86.91015653579426,93.90289108095187,High
229,baseline-seed,1788274454.302175,0.4651504937429247,0.43521361448925855,0.19811071627696822,0.16624294818900123,1,34.886327918128444,72.56788578908251,52.49863158521999,Medium
230,baseline-seed,1788274454.302175,0.85,0.8,0.45,0.35,0,8.176774759559464,62.14145623991077,39.344398485221205,Low
231,baseline-seed,1788274454.302175,0.47673276344205423,0.469557298079214,-0.032463877253300355,-0.04895761067049026,1,12.555390741968747,92.26683707271579,81.3522512718443,High
232,baseline-seed,1788274454.302175,0.5302545359594887,0.5920823838903534,0.20248503311904426,0.10651256056170631,1,30.461405797613523,80.6591557310267,57.784010074769014,Medium
233,baseline-seed,1788274454.302175,0.15,0.8,0.45,0.35,1,31.473567593975144,73.94458543425063,32.14862245052683,Low
234,baseline-seed,1788274454.302175,0.47179952576966366,0.4983269276702688,0.027916345626086123,0.0030402156564964603,1,13.402423538861278,94.66006847148932,84.01867377318113,High
235,baseline-seed,1788274454.302175,0.5068032745773843,0.5548766105660217,0.24667720203072752,0.08159317642771778,1,26.518429815106767,83.29823448974436,69.09079905895351,Medium
236,baseline-seed,1788274454.302175,0.85,0.8,-0.45,-0.35,0,11.096640533216696,84.81208755395937,40.78804258866899,Low
237,baseline-seed,1788274454.3031747,0.5485239079991673,0.5042515074091971,0.11596647699908472,0.015732713575774875,1,12.712995456928134,95.5737858869553,82.55426967270469,High
238,baseline-seed,1788274454.3031747,0.620298883696994,0.5849437575990438,0.03435245294115183,0.046615233892805884,1,26.681773297129748,71.75285493527677,72.4869877527455,Medium
239,baseline-seed,1788274454.3031747,0.15,0.2,-0.45,-0.35,0,22.888101620193424,75.01485833401543,22.689894818645904,Low
240,baseline-seed,1788274454.3031747,0.49975716353840427,0.5251547232335493,0.004091467927378251,-0.003955586127645707,1,15.04498634781264,97.29164048623097,97.361133802149,High
241,baseline-seed,1788274454.3031747,0.6254752805004923,0.5859756467968896,0.07943015519547278,0.08581871577466026,1,27.2387423239471,73.47049029973017,66.67882613365907,Medium
242,baseline-seed,1788274454.3031747,0.85,0.8,0.45,0.35,1,37.899222545374435,63.31311681854621,37.928637219995395,Low
243,baseline-seed,1788274454.3031747,0.4989989216501942,0.5245329889760086,0.06951037745086568,0.02231241225407449,1,13.3987090180833,92.03592507048819,87.97326055544626,High
244,baseline-seed,1788274454.3041747,0.5502629677365679,0.4904612040378344,0.16062061362492003,0.10323930510674759,1,27.622472418291714,76.23632266170519,62.14740470816586,Medium
245,baseline-seed,1788274454.3041747,0.85,0.2,0.45,-0.35,1,13.641527300383984,75.48969887244574,28.60884806551875,Low
246,baseline-seed,1788274454.3041747,0.49146228516279167,0.5447217841054985,0.007433372860105578,-0.013483438844721574,1,19.86943140210731,88.34852145902296,82.84498737374392,High
247,baseline-seed,1788274454.3041747,0.5506220627236005,0.5075945945669094,0.1441959771488099,0.06232429079476305,1,22.809793375690816,80.18844256299579,73.92072449247144,Medium
248,baseline-seed,1788274454.3041747,0.15,0.2,-0.45,0.35,0,29.95583345166554,73.1760365977913,18.747668891176346,Low
249,baseline-seed,1788274454.3041747,0.4453248520633831,0.4932570379432195,-0.058505651302967976,-0.07207921750320079,1,18.620303164534995,95.27060132785962,95.3860978728268,High
250,baseline-seed,1788274454.3041747,0.577608762087816,0.5395411776979152,0.08867481549361564,0.09908841227380065,1,25.377571713685445,85.2057964624427,53.29063293749598,Medium
251,baseline-seed,1788274454.3041747,0.15,0.2,-0.45,-0.35,0,14.64805830398166,84.39684387275135,35.26763292285154,Low
252,baseline-seed,1788274454.3051727,0.4993876060330802,0.5173787449880326,0.005979018420707663,-0.03892275763526222,1,15.635018676479687,96.82099915835462,81.96165161568489,High
253,baseline-seed,1788274454.3051727,0.4845552036071811,0.5475946892406068,0.21345741774534915,0.0482256796749701,1,28.188235681793966,77.51776570291538,59.467430685680846,Medium
254,baseline-seed,1788274454.3051727,0.85,0.8,-0.45,0.35,1,43.21338746015713,79.67258465638238,13.87790341291256,Low
255,baseline-seed,1788274454.3051727,0.4757753784105254,0.554780291406408,0.033896293566963456,-0.019516456325828106,1,12.3074107916986,97.62466788989593,89.22954929249468,High
256,baseline-seed,1788274454.3051727,0.6928454404004126,0.6228687480344408,0.14212349335141333,0.1479699552102489,1,29.981136601880802,71.3330408112138,62.4417925266849,Medium
257,baseline-seed,1788274454.3051727,0.15,0.2,0.45,0.35,1,32.20911116833413,61.04182251505961,3.7308487060153417,Low
258,baseline-seed,1788274454.3051727,0.48538713794751565,0.5055404091759472,-0.06735631447648482,-0.038864561540426064,1,14.797625837966796,95.84514943653654,93.22741222140829,High
259,baseline-seed,1788274454.3051727,0.5438872273919488,0.5238367907410073,0.14260348208854345,0.057528839395409016,1,31.936844608882566,75.30092856650008,50.502679064741905,Medium
260,baseline-seed,1788274454.3051727,0.85,0.8,0.45,-0.35,0,35.768925913525344,75.61658922135659,16.80534414472742,Low
261,baseline-seed,1788274454.3061755,0.4870928064463146,0.4924750095063486,0.0664097070924529,0.022249200376026398,1,17.151234028329046,92.42422986548821,80.83902446863273,High
262,baseline-seed,1788274454.3061755,0.6964494952064892,0.65795629450114,0.1796641000848323,0.13560575039161654,1,30.534221895309535,72.561914927324,58.118420143867965,Medium
263,baseline-seed,1788274454.3061755,0.85,0.8,-0.45,-0.35,0,22.28307531776784,70.98512474236131,26.96934162975912,Low
264,baseline-seed,1788274454.307176,0.4911498550565691,0.49169560100333237,0.015370334890455037,0.03262948850157187,1,14.28725431391328,96.42325714556064,97.22739992726872,High
265,baseline-seed,1788274454.307176,0.6470050162686698,0.5011812786364196,0.21709851501806735,0.09159742888346573,1,31.47037880310097,85.5289489299945,65.74788410434572,Medium
266,baseline-seed,1788274454.307176,0.15,0.8,0.45,0.35,1,42.495522659884756,61.07934339492529,7.2518518920952335,Low
267,baseline-seed,1788274454.307176,0.5159875180701057,0.48045929318624514,-0.026430834087487844,0.023454560750203732,1,16.046821543614634,96.7698423921568,94.65603089532502,High
268,baseline-seed,1788274454.307176,0.7640328068357576,0.6145259837863023,-0.0319341110332374,0.10470576394111857,1,29.34528590716721,83.7777060410018,70.95974998065938,Medium
269,baseline-seed,1788274454.307176,0.15,0.2,0.45,-0.35,0,23.462298976791594,60.23329049567733,10.853870038951413,Low
270,baseline-seed,1788274454.3081777,0.491639069708559,0.474484386373721,-0.029026172490236136,0.023543136176824384,1,16.44067959441829,95.26299814441545,92.31970900520358,High
271,baseline-seed,1788274454.3081777,0.5388286760625483,0.4833865968094241,0.14223864517941667,0.18728863869950457,1,22.067984976057865,85.21981520056188,50.84747251856574,Medium
272,baseline-seed,1788274454.3081777,0.15,0.8,0.45,-0.35,1,19.71763005208338,68.17329040845198,6.551074214627565,Low
273,baseline-seed,1788274454.3081777,0.5288952543131109,0.488815005437247,0.08634819256167026,-0.015985447424584093,1,19.089566243720597,93.30262067861497,87.83051396355658,High
274,baseline-seed,1788274454.3081777,0.714487385194439,0.5049456670131932,0.21332388727816048,0.06562013170054325,1,23.20887831770072,81.7640453389678,61.54334935726697,Medium
275,baseline-seed,1788274454.3081777,0.85,0.2,0.45,-0.35,1,27.45938351838095,74.01650236040427,26.55345733024401,Low
276,baseline-seed,1788274454.3091726,0.5409625010324585,0.5177758084760355,0.03891805380833189,-0.022047428653141337,1,15.986045458107629,86.07881590788064,81.17101858487959,High
277,baseline-seed,1788274454.3091726,0.6692721642692289,0.5110440653154446,0.1958260642269773,0.1409220670026356,1,28.72449773374092,78.80397995910981,53.538860640950816,Medium
278,baseline-seed,1788274454.3091726,0.15,0.2,-0.45,-0.35,0,13.82447810844845,74.95563235159347,32.369177026524355,Low
279,baseline-seed,1788274454.3091726,0.4590325270268318,0.5556227769900256,0.06105168477626765,0.023283908138744633,1,12.946689527387099,90.73866845574804,96.79604571271234,High
280,baseline-seed,1788274454.3091726,0.675891309759284,0.43375826101141246,0.019732144550249117,0.12091866066005325,1,26.70906074147975,76.69022577483864,50.62872100476955,Medium
281,baseline-seed,1788274454.3091726,0.15,0.8,0.45,0.35,0,25.72315064955262,67.46813933971933,41.389886785074985,Low
282,baseline-seed,1788274454.3101752,0.48135853992527033,0.45215890798199615,0.025680005328485828,-0.021308033586476455,1,15.665495093903141,91.76156420919497,82.66959944831888,High
283,baseline-seed,1788274454.3101752,0.5964549099968547,0.5272927568892125,-0.1097026130365969,0.09034570551704843,1,31.483606972481155,85.3102579798222,53.81379602406449,Medium
284,baseline-seed,1788274454.3101752,0.85,0.8,0.45,-0.35,1,31.27820625068558,83.91536552708645,3.034152719682532,Low
285,baseline-seed,1788274454.3101752,0.4959938369408019,0.49388978749469103,-0.04389912933782805,-0.0330752141615944,1,19.250036644168294,88.49364679789309,85.43899452257261,High
286,baseline-seed,1788274454.3101752,0.5556935321611027,0.6440862876830926,0.0779137574230433,0.09915882770454468,1,22.81449164491961,88.12874906688822,53.341888906822284,Medium
287,baseline-seed,1788274454.3101752,0.85,0.8,-0.45,-0.35,0,40.9933338274909,60.54558491938724,29.20674619172592,Low
288,baseline-seed,1788274454.3101752,0.5026796286889949,0.5154781765311229,-0.07812729284432714,-0.021162107093851794,1,17.846567719845837,98.73815926696145,85.13060124888496,High
289,baseline-seed,1788274454.3101752,0.4911680386163183,0.5840233310432862,0.013347415147707598,0.24488745991951788,1,34.636069285209985,82.17054545392934,58.38815293008365,Medium
290,baseline-seed,1788274454.3101752,0.15,0.2,0.45,-0.35,0,15.03866645361192,81.26540144602845,24.6938026844311,Low
291,baseline-seed,1788274454.311172,0.45936712724086415,0.5018503954954392,0.02144082501652865,0.027724224290525762,1,12.541346895200013,94.90969136121676,90.87076434685292,High
292,baseline-seed,1788274454.311172,0.5733881771969448,0.5002589848204982,0.01869275954994365,0.09652096315406596,1,34.294075911003674,86.99950742961323,66.0565360958986,Medium
293,baseline-seed,1788274454.311172,0.85,0.8,0.45,-0.35,1,26.817274776276218,61.55682764704714,22.550116545894596,Low
294,baseline-seed,1788274454.311172,0.4926841423558064,0.5412462925744456,-0.032298208956226766,-0.03196768026601014,1,13.317650827458367,89.62301090820097,95.1350301137727,High
295,baseline-seed,1788274454.311172,0.464309757395187,0.5556996250813783,0.09116212766363233,0.13068493005579723,1,27.866111474352845,89.69979312281751,68.52829943143976,Medium
296,baseline-seed,1788274454.311172,0.15,0.8,-0.45,0.35,1,41.368808234462406,73.46754494881786,21.90375035350877,Low
297,baseline-seed,1788274454.311172,0.5119501163346275,0.47744626849714444,-0.021317879810277166,0.04593782836787019,1,18.20489480740262,98.50267315461136,84.07532918255379,High
298,baseline-seed,1788274454.311172,0.43353852412841065,0.5620391082373413,0.1490056652021188,0.18210531726836052,1,30.24957142815395,85.95828319231788,59.503291343898915,Medium
299,baseline-seed,1788274454.311172,0.85,0.8,0.45,0.35,0,32.835964726752096,79.83153376095636,13.937513790971174,Low
300,baseline-seed,1788274454.3121753,0.4866089867157384,0.4878905461027401,-0.04775612896746765,0.016943962623738443,1,15.522587346946793,93.61417235097723,81.66928169978766,High
301,baseline-seed,1788274454.3121753,0.5953216771092772,0.5644742882593209,0.1617036232476605,0.10034863351254701,1,27.430892730576296,89.68220638072995,66.03007997128705,Medium
302,baseline-seed,1788274454.3121753,0.15,0.8,0.45,0.35,1,22.099587516824606,64.05583514456198,0.5547308789333978,Low
303,baseline-seed,1788274454.3121753,0.54749544206259,0.5776869092605584,0.028981658660678783,0.013031852663286658,1,12.635252677144237,95.24095086476507,83.74823888195165,High
304,baseline-seed,1788274454.3121753,0.6016779631076954,0.5682515751732053,0.2646300927039352,0.12104711054528856,1,26.08655147138873,79.4233579786563,69.71928554505132,Medium
305,baseline-seed,1788274454.3121753,0.85,0.2,-0.45,0.35,1,38.12997009748874,68.38020118427181,7.645510097972727,Low
306,baseline-seed,1788274454.3121753,0.5336248010601821,0.5164020070460413,-0.011946604958484716,-0.014672976472587503,1,13.135775918087951,89.87117976215033,89.00701957810826,High
307,baseline-seed,1788274454.3121753,0.6410872880495885,0.6254235974013456,-0.0014759155171792243,0.17463117595517888,1,32.93881819010188,79.42574334796329,73.49851851236372,Medium
308,baseline-seed,1788274454.3121753,0.15,0.2,0.45,-0.35,1,18.00416061726796,77.15817991715244,3.0642105191458526,Low
309,baseline-seed,1788274454.3131733,0.5113315148618457,0.4922328507888777,0.029334690073763738,-0.018996146264900978,1,14.234208707635283,94.00034674082191,93.88301147019662,High
310,baseline-seed,1788274454.3131733,0.42511077490571025,0.5575508181771615,0.20229460885571138,0.02099506919067659,1,34.19796263983027,87.42408964526103,68.38555463684726,Medium
311,baseline-seed,1788274454.3131733,0.15,0.8,-0.45,-0.35,0,41.28780122823319,76.76830779764585,24.659387763139357,Low
312,baseline-seed,1788274454.3131733,0.49469465014469705,0.47076412085988073,0.05535403346434864,-0.00481524655814393,1,16.373185761502306,90.32560768558574,99.53600657021319,High
313,baseline-seed,1788274454.3131733,0.5649972703956101,0.4934460765134161,0.1022511276963755,0.12530106809586666,1,33.15844179838857,75.84436460923796,71.85848387945396,Medium
314,baseline-seed,1788274454.3131733,0.85,0.2,-0.45,0.35,0,43.51241428296104,78.16677480175808,13.409048196989866,Low
315,baseline-seed,1788274454.3131733,0.4785614621954381,0.5242417339484343,0.018364365670067034,0.0735273470718049,1,12.772275761563527,88.38651359562374,80.2480807255463,High
316,baseline-seed,1788274454.3131733,0.4291839958383106,0.5322239533894672,-0.008510160448734427,0.14675404205881648,1,25.8989484495908,84.86386397463207,51.155428063480485,Medium
317,baseline-seed,1788274454.3131733,0.85,0.8,0.45,0.35,1,28.72886280429537,82.3075624534913,8.154527899263435,Low
318,baseline-seed,1788274454.3131733,0.49582203125850116,0.4949353483042997,0.0035026081556590693,0.04647513210432762,1,12.509127274293139,96.63922920139994,91.97957016354421,High
319,baseline-seed,1788274454.3131733,0.6012124421839109,0.5885158320976931,0.17226265385996303,0.2612520619418176,1,27.595556334172873,76.33893175582239,60.430303060609084,Medium
320,baseline-seed,1788274454.3141727,0.15,0.2,-0.45,-0.35,1,22.73520057516751,75.17723946796885,27.777532336047503,Low
321,baseline-seed,1788274454.3141727,0.5655985811748557,0.5222638247321567,0.0037716819450796402,-0.06407863247588674,1,12.833798422466781,90.38315858702738,89.75334137242528,High
322,baseline-seed,1788274454.3141727,0.6139387407769519,0.5586003500563739,0.23832631787246084,0.13666861927897256,1,28.581458773437635,82.68208062752663,51.70237318721056,Medium
323,baseline-seed,1788274454.3141727,0.15,0.8,-0.45,-0.35,1,6.8259498200953495,63.50060243883294,12.179829542817455,Low
324,baseline-seed,1788274454.3141727,0.44374730145312663,0.49750683282113917,-0.07523601870155011,0.030402238547584105,1,13.655940627507414,92.2320167982437,80.11011598320842,High
325,baseline-seed,1788274454.3141727,0.6667583666458456,0.5153481943895468,0.15841169089778956,0.26385203399341406,1,25.81535470170558,88.63507438865634,59.5283609896926,Medium
326,baseline-seed,1788274454.3141727,0.15,0.2,-0.45,-0.35,0,18.808925712067683,72.68529846794522,38.46579108614773,Low
327,baseline-seed,1788274454.3141727,0.5760476274301203,0.4981801755855614,-0.03542033834552314,-0.06054857570451309,1,15.374625428310651,90.75429505371764,98.1522200511311,High
328,baseline-seed,1788274454.3151727,0.6417617249602738,0.6418794246747682,0.1936998147928276,0.06745766071367226,1,34.415786649304856,86.42396565100452,50.03756252459535,Medium
329,baseline-seed,1788274454.3151727,0.15,0.8,-0.45,0.35,0,7.3809880139108675,75.0948863237347,30.2099561936747,Low
330,baseline-seed,1788274454.3151727,0.4892587740837667,0.47326423323754135,-0.10759077006646525,-0.028766132769696806,1,12.968200003881545,90.86526906262466,95.02356095616837,High
331,baseline-seed,1788274454.3151727,0.620953927282342,0.5399015059622759,0.21811241150963073,0.16942578312783751,1,26.704959880892247,81.87321582417077,50.24314841666584,Medium
332,baseline-seed,1788274454.3151727,0.85,0.2,0.45,-0.35,1,39.947943738653805,78.09932638665234,5.304570321762371,Low
333,baseline-seed,1788274454.3151727,0.45425095170717356,0.5032567911732957,-0.00166149953222304,-0.008324674290901588,1,14.36032566123325,91.80400691316645,91.54399773469102,High
334,baseline-seed,1788274454.3151727,0.42324878191274046,0.593958961643745,0.18843680069461158,0.17723946340912844,1,32.99285671886879,83.84985653338451,60.31834585736355,Medium
335,baseline-seed,1788274454.3151727,0.15,0.2,-0.45,-0.35,0,36.55940639683173,71.16048791003955,35.12873498280751,Low
336,baseline-seed,1788274454.316172,0.5115477451711943,0.5078096551631366,-0.00671543707352739,0.032432330926391285,1,14.55093454656911,93.1507824523176,87.42344846875255,High
337,baseline-seed,1788274454.316172,0.7068517194308586,0.5967740036344229,0.04105711634083639,0.18892134961694745,1,24.169182622083788,78.61058676924415,53.42225945796581,Medium
338,baseline-seed,1788274454.316172,0.85,0.2,-0.45,-0.35,0,6.017910396230035,76.14555965716211,28.0237019680087,Low
339,baseline-seed,1788274454.316172,0.4775132789368679,0.4937233437876642,-0.08417190961104752,-0.03223480265984755,1,17.416965117880075,93.48090949233766,87.2918745639508,High
340,baseline-seed,1788274454.316172,0.7313110279640271,0.5222742388809162,0.11632239936662839,0.031200117128745805,1,22.357977358303053,80.109102358209,73.13641777082486,Medium
341,baseline-seed,1788274454.316172,0.85,0.8,-0.45,0.35,0,20.51947039787478,64.00062341157985,1.0274922384401801,Low
342,baseline-seed,1788274454.316172,0.4896481574933159,0.5479594151151415,0.028045972397061938,-0.011819212721166414,1,12.929111681604205,98.38286360537447,86.27933434754706,High
343,baseline-seed,1788274454.316172,0.5991661232290566,0.6042353650442114,-0.0031733215418656008,0.010823378202982376,1,26.425032355308574,80.82815214695171,53.69948103628369,Medium
344,baseline-seed,1788274454.316172,0.15,0.2,0.45,-0.35,1,38.34599847750342,71.0110337578106,13.302662971465725,Low
345,baseline-seed,1788274454.317172,0.46848864992367045,0.48137457205246653,-0.00840719092923948,-0.018883623107885095,1,14.161981537046266,98.5298434021297,91.15417652500088,High
346,baseline-seed,1788274454.317172,0.6569137348294034,0.4405165571859557,0.10625096108293666,0.033510128128551905,1,30.14104617847383,79.77795663584902,59.64269121570378,Medium
347,baseline-seed,1788274454.317172,0.15,0.2,0.45,0.35,1,27.77509444729131,75.51651199561461,8.857732744187063,Low
348,baseline-seed,1788274454.317172,0.48138758172879786,0.4968215493708759,0.13221716735085173,-0.06011881313580613,1,13.821997888825678,98.49640386031719,98.18909221874483,High
349,baseline-seed,1788274454.317172,0.6012709038447466,0.6561470020157972,0.0910589544930549,0.11680728333816695,1,32.32473861314227,75.51535136502714,71.05017394443654,Medium
350,baseline-seed,1788274454.317172,0.85,0.8,-0.45,-0.35,1,44.23949512650741,72.08518589932866,37.996090990639985,Low
351,baseline-seed,1788274454.317172,0.42907870127172476,0.5378576450214198,-0.045286615043130946,-0.026150653545952793,1,18.09438553102158,90.41156709552239,90.22550924401503,High
352,baseline-seed,1788274454.3181722,0.7972757257850305,0.5338168881065599,0.21551650079906226,0.07978613046499054,1,31.93886133051133,81.47057902911146,72.94513144668639,Medium
353,baseline-seed,1788274454.3181722,0.85,0.2,-0.45,0.35,1,22.56599266534993,81.17422135517651,39.29596902859826,Low
354,baseline-seed,1788274454.3181722,0.5237422688912344,0.4117883409600716,0.03279503882648805,0.007789447788750994,1,12.152928755438111,91.67580855644944,93.75444084861121,High
355,baseline-seed,1788274454.3181722,0.6561568290807841,0.6160693457348372,0.08720315969177812,0.05517531524190151,1,26.663301830421176,86.0887441535901,56.69023693794927,Medium
356,baseline-seed,1788274454.3181722,0.85,0.8,-0.45,0.35,0,44.91283422727913,76.92053247143488,36.45264917576115,Low
357,baseline-seed,1788274454.3181722,0.5290038314739199,0.5154853486134487,-0.032074079761147616,0.017276901786957625,1,18.02742337805575,95.76491894950698,93.17081031340109,High
358,baseline-seed,1788274454.3181722,0.6267602572895447,0.5769793543975511,0.05863563947434587,0.11270902473846868,1,28.33916152567374,71.5529866934321,59.781032744778344,Medium
359,baseline-seed,1788274454.3181722,0.85,0.2,0.45,-0.35,0,9.439923951652593,80.20588025023055,41.69827314243671,Low
360,baseline-seed,1788274454.319173,0.4242554133218486,0.5063988112211881,6.0273768111211846e-05,-0.032683545242727624,1,18.35612435592599,94.89921068173378,81.00452022927948,High
361,baseline-seed,1788274454.319173,0.5670908501592375,0.5074256624228066,0.04015761302562236,0.05419411959099971,1,25.653058485813276,86.0696548659377,72.3014732871645,Medium
362,baseline-seed,1788274454.319173,0.85,0.2,-0.45,0.35,0,24.057479453751665,65.65072494539999,28.180945855737136,Low
363,baseline-seed,1788274454.319173,0.5023973052106532,0.5083213081387458,0.06803292979193255,-0.05235281596476449,1,12.9833654277231,97.44122712371558,90.06167901559672,High
364,baseline-seed,1788274454.319173,0.7549991063499365,0.4725781309274299,0.06808688949820009,0.11134554963034313,1,30.874023875904232,74.8386336063106,67.13486318015816,Medium
365,baseline-seed,1788274454.319173,0.85,0.2,0.45,-0.35,1,25.806795692430047,63.571899033485295,34.115230617737964,Low
366,baseline-seed,1788274454.319173,0.4989770275123202,0.44692772285332644,-0.03473565655445291,-0.01637129752452416,1,17.03646157513389,85.76064848752065,94.972904682524,High
367,baseline-seed,1788274454.320171,0.5299047974222746,0.5509227388823263,0.1964077103553181,0.03802784628477678,1,22.814965081084257,86.78676984712004,50.09167814380599,Medium
368,baseline-seed,1788274454.320171,0.15,0.8,-0.45,0.35,0,9.07569552264054,69.00584797001069,11.897304600919124,Low
369,baseline-seed,1788274454.320171,0.4809511650582136,0.5262316754213818,0.01312806645009625,0.007743596454701775,1,15.470539356612235,97.73920401396148,87.54636107926386,High
370,baseline-seed,1788274454.320171,0.5747561914575195,0.6689015083840018,0.2455022883282279,0.020314224253975124,1,31.150142191246303,70.08726539300618,54.00687412993277,Medium
371,baseline-seed,1788274454.320171,0.15,0.2,-0.45,-0.35,1,35.44151161003132,83.76931769328345,30.911782067531504,Low
372,baseline-seed,1788274454.320171,0.475293924182626,0.4905178143191885,0.030788557488557078,0.04815537748675265,1,12.38548809914637,90.0407065226137,99.13599630968572,High
373,baseline-seed,1788274454.320171,0.3533984343379033,0.551013442974549,0.004681435071217793,0.08743284606105547,1,26.793193221242337,77.39626511974353,51.25652048449934,Medium
374,baseline-seed,1788274454.320171,0.15,0.2,0.45,-0.35,1,39.01392004479582,65.29985136746645,28.923553215485658,Low
392,feb9ef61-ffd1-4298-a0ac-fda396b820b2,1788274577.4643588,0.443,0.43,0.269,-0.154,1,4.1,98.0,52.5,Medium
